Ticker,Description,"Change 1h, %","Change 4h, %",Change from Open %,Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,Yearly Performance,5Y Performance,Sector
ITOS,"iTeos Therapeutics, Inc.",-0.49751244,-0.49751244,16.68611435,15.60693642,10.61946903,-8.67579909,-26.73992674,-27.79783394,-45.26546251,-60.86105675,Health Technology
EIGR,"Eiger BioPharmaceuticals, Inc.",0,0,13.12217195,15.34025375,19.76047904,-1.63934426,-61.53846154,-73.45132743,-94.8630137,-97.11260828,Health Technology
HYPR,"Hyperfine, Inc.",0.97029996,0.97029996,10.81081081,15.16853933,15.81920904,0,-35.12658228,44.36619718,72.26890756,-80.28846154,Health Technology
MBOT,Microbot Medical Inc.,0.06849315,0.06849315,5.03597122,14.96062992,14.0625,5.03597122,-45.31835206,-19.04180991,-69.64025785,-74.60869565,Health Technology
ASNS,"Actelis Networks, Inc.",3.4351145,12.91666667,5.859375,14.83050847,14.83050847,23.18181818,-53.43642612,-62.87671233,-83.13846123,-96.52564103,Electronic Technology
TUP,Tupperware Brands Corporation,-0.21598272,-0.21598272,1.98237885,14.6039604,5.70776256,65.35714286,279.50819672,74.06015038,-66.78622669,-92.61798469,Producer Manufacturing
SST,"System1, Inc.",-3.16674913,-3.16674913,16.53043478,14.53846154,12.61344538,10.75206612,-68.01670644,-64.82677165,-77.88613861,-86.73168317,Technology Services
EPAC,Enerpac Tool Group Corp.,-0.25472498,-0.25472498,15.08159319,14.50596383,14.903861,12.59969731,8.77229532,21.27180114,35.82884528,20.34007279,Producer Manufacturing
BLBX,Blackboxstocks Inc.,8.16777042,8.16777042,4.25531915,14.48598131,-5.03875969,-10.90909091,-20.45454545,-35.52631579,6.33680556,-94.83174045,Technology Services
ELTX,"Elicio Therapeutics, Inc.",-1.86666667,5.14285714,8.0763583,14.28571429,12.88343558,-12.89940828,-31.72541744,-13.41176471,-29.9047619,-95.82292849,Health Technology
SIDU,"Sidus Space, Inc.",0,0,14.81818182,14.19529837,26.3,-11.67832168,-35.23076923,-69.42628903,-93.9569378,-99.53222222,Electronic Technology
ESPR,"Esperion Therapeutics, Inc.",-0.31248372,-0.31248372,12.25882353,14.13875598,14.96385542,-2.63265306,-39.22292994,-26.6,-87.34482759,-97.95893048,Health Technology
XLO,"Xilio Therapeutics, Inc.",2.88421053,11.70285714,0.24615385,13.65116279,11.70285714,-7.35545024,-28.91636364,-35.03705427,-13.94990536,-86.968,Health Technology
VFC,V.F. Corporation,-0.51379124,-0.51379124,13.92941176,13.64793082,19.38511327,4.12903226,-6.50609756,-18.62184874,-37.6496103,-77.73995127,Consumer Non-Durables
VIVK,"Vivakor, Inc.",2.40963855,7.60855805,7.92280345,13.31822424,9.69157311,-16.66666667,-32,-21.28900824,-15,-91.15467865,Process Industries
FATE,"Fate Therapeutics, Inc.",-0.25062657,-0.25062657,14.57142857,13.27683616,17.94117647,-5.4245283,-56.88172043,-68.37539432,-90.52009456,-85.26818516,Health Technology
CTMX,"CytomX Therapeutics, Inc.",-0.72463768,-0.72463768,9.6,13.2231405,9.6,6.20155039,-25.54347826,-17.46987952,-3.52112676,-91.46417445,Health Technology
NEPH,"Nephros, Inc.",5.16666667,5.16666667,13.65838509,12.95679012,11.57926829,23.64189189,30.70714286,27.07638889,64.07244688,-65.54789095,Health Technology
ONCT,"Oncternal Therapeutics, Inc.",1.5942482,1.5942482,12.84722222,12.84722222,10.16949153,8.33333333,-26.96629213,-5.05404616,-70.72072072,-97.26890756,Health Technology
INTZ,Intrusion Inc.,0.02330459,0.02330459,12.97709924,12.82860147,42.1192053,22.97994269,-59.12380952,-64.23333333,-91.96254682,-83.49230769,Technology Services
FARM,Farmer Brothers Company,0.76045627,0.76045627,13.73390558,12.76595745,16.22807018,2.71317829,-11.0738255,-15.33546326,-47.45087152,-89.13934426,Consumer Non-Durables
STRM,"Streamline Health Solutions, Inc.",-0.11086475,-0.11086475,12.625,12.57809246,-63.47297297,-72.0620155,-79.04651163,-84.55428571,-81.98,-71.54736842,Technology Services
HPCO,"Hempacco Co., Inc.",3.15186246,11.11111111,10.76923077,12.53516724,12.53516724,-5.23822058,-32.33082707,-47.82608696,-87.14285714,-99.05263158,Consumer Non-Durables
LIPO,Lipella Pharmaceuticals Inc.,20.55555556,4.17666827,13.02083333,12.43523316,16.67921282,-27.67148857,-46.81372549,-46.55172414,-84.54415954,-84.54415954,Health Technology
ARAV,"Aravive, Inc.",0.13120104,0.13120104,11.40988372,12.30769231,3.58108108,16.13636364,-91.24,-91.43575419,-83.86315789,-97.64877301,Health Technology
SAVA,"Cassava Sciences, Inc.",0.10515099,0.10515099,11.1372549,12.10443038,-4.64333782,-14.84375,-33.7540907,-40.95833333,-61.50502581,1080.83333333,Health Technology
RLMD,"Relmada Therapeutics, Inc.",-0.84507042,-0.84507042,8.8136646,11.94249201,13.02580645,16.79333333,26.49097473,26.03597122,-42.93485342,-20.36818182,Health Technology
SFR,"Appreciate Holdings, Inc.",0,0,4.62028678,11.93181818,12.63579188,21.90594059,-35.40983607,-63.16379955,-98.0260521,-98.1588785,Finance
FOA,Finance of America Companies Inc.,0.41152263,0.41152263,12.96296296,11.9266055,15.09433962,-4.6875,-35.78947368,-26.94610778,-23.27044025,-87.40320083,Finance
TGL,Treasure Global Inc.,-1.77673483,-1.77673483,17.2,11.83206107,27.94759825,14.3637783,-64.87652841,-78.29790386,-85.2020202,-95.62032885,Commercial Services
HARP,"Harpoon Therapeutics, Inc.",-0.1559296,10.37308146,11.82535885,11.82535885,12.09352518,15.98759305,-40.83164557,-27.59758364,-54.6184466,-96.6323487,Health Technology
FOSL,"Fossil Group, Inc.",-1.09289617,-1.09289617,11.72839506,11.72839506,8.38323353,-12.13592233,-29.01960784,-48.8700565,-48.72521246,-91.39324774,Consumer Durables
HFBL,"Home Federal Bancorp, Inc. of Louisiana",-0.44460911,2.47902365,-0.59193489,11.58637874,-0.92182891,-7.34482759,-7.85322359,-22.609447,-31.76739462,-17.32307692,Finance
VERI,"Veritone, Inc.",-0.92936803,-0.92936803,9.67078189,11.50627615,14.3776824,3.29457364,-38.31018519,-47.33201581,-56.66666667,-68.12200957,Commercial Services
FCEL,"FuelCell Energy, Inc.",-0.82719944,-0.82719944,13.65461847,11.41732283,9.68992248,10.546875,-40.91858038,-31.97115385,-52.67558528,-88.66185897,Electronic Technology
GWAV,"Greenwave Technology Solutions, Inc.",-0.0508044,11.35849057,7.30909091,11.35849057,0.03389831,-13.19311663,-24.52685422,-36.40086207,-59.57534247,-98.73075269,Commercial Services
PHIO,Phio Pharmaceuticals Corp.,-0.32679739,-0.32679739,4.45205479,11.31386861,2.34899329,0.99337748,-44.74637681,-62.98543689,-77.65764182,-99.48653199,Health Technology
NMTC,NeuroOne Medical Technologies Corporation,0.90229941,0.90229941,3.5,11.27835717,17.41349972,16.23989218,-38.39285714,-31,-31.90789474,-93.66972477,Health Technology
SNCR,"Synchronoss Technologies, Inc.",0,0,5.26315789,11.21408712,3.87811634,-37.5,-38.1443299,-41.74757282,-45.45454545,-90.30694669,Technology Services
CNFR,"Conifer Holdings, Inc.",1.5703125,1.69743429,0.78294574,11.11965812,5.69918699,13.02268973,-20.2392638,-22.61309524,-19.74691358,-76.49005425,Finance
RGS,Regis Corporation,1.46969697,8.24309035,11.57947351,11.06135987,9.80488605,-4.73684211,-47.29261766,-34.98058252,-32.35353535,-96.62449597,Consumer Services
NEGG,"Newegg Commerce, Inc.",2.69256555,2.69256555,13.35,11.03673469,0.22104332,-19.56238912,-57.75776398,-37.60550459,-67.91981132,-95.02879949,Retail Trade
AONC,"American Oncology Network, Inc.",8.08779314,11.81959565,14.12698413,10.95679012,10.95679012,-22.68817204,-31.32760267,-29.57884427,-27.15298886,-25.10416667,Health Services
EOSE,"Eos Energy Enterprises, Inc.",0.25252525,0.25252525,13.42857143,10.89385475,9.06593407,-7.6744186,-43.28571429,-23.0620155,38.32752613,-81.0952381,Producer Manufacturing
RZLT,"Rezolute, Inc.",0,10.85751549,5.15463918,10.86956522,17.8645713,-22.72727273,-48.48484848,-46.31578947,-55.26315789,-92.71428571,Health Technology
ACXP,"Acurx Pharmaceuticals, Inc.",-0.14168893,-0.14168893,9.63111111,10.86292135,13.67281106,228.89333333,122.22522523,62.28289474,64.44666667,-17.08571429,Health Technology
LSTA,"Lisata Therapeutics, Inc.",1.07526882,9.30232558,8.7962963,10.8490566,9.17537747,9.81308411,-37.33333333,-28.35365854,-42.1438771,-96.57184537,Health Technology
AKA,a.k.a. Brands Holding Corp.,2.79255319,2.79255319,12.02898551,10.74498567,48.65384615,48.05910412,43.09091178,69.44976395,-56.49262817,-93.22200944,Retail Trade
CFFE,CF Acquisition Corp. VIII,8.76795163,10.69230769,10.18376723,10.69230769,-5.45335085,-44.61123941,32.38270469,33.11748381,39.50557441,48.81075491,Finance
EEIQ,EpicQuest Education Group International Limited,7.1981982,10.68837209,11.40342665,10.68837209,14.41346154,41.13391057,-26.54938272,12.25471698,14.41346154,-70.2525,Commercial Services
GROV,"Grove Collaborative Holdings, Inc.",0.07446809,0.07446809,12.65868263,10.67058824,16.13580247,-29.27067669,-11.25471698,-28.86956522,-76.62857143,-96.17989848,Consumer Non-Durables
KTTA,Pasithea Therapeutics Corp.,0.19189765,0.19189765,7.77522936,10.66886481,6.79545455,-2.04294351,-0.23354565,13.22891566,-62.408,-88.2525,Health Technology
CAMP,CalAmp Corp.,5.24256651,5.24256651,11.01939744,10.47227926,14.95726496,-33.67850099,-68.72093023,-90.03703704,-91.72307692,-98.63451777,Electronic Technology
INNV,InnovAge Holding Corp.,0.61349693,9.69899666,7.36497545,10.43771044,12.32876712,9.51585977,-10.1369863,7.01468189,36.09958506,-72.66666667,Technology Services
IPW,iPower Inc.,10.41666667,10.37067888,14.71861472,10.37067888,10.41666667,-26.41954741,-36.22141998,-8.62068966,-5.76102418,-90.6360424,Retail Trade
TTNP,"Titan Pharmaceuticals, Inc.",-4.35464888,-4.35464888,21.9,10.36668176,6,2.86919831,-15.85849871,-36.08213367,-51.24,-98.86752137,Health Technology
SSKN,"Strata Skin Sciences, Inc.",-0.12121212,6.55172414,3.08590492,10.35714286,6.55172414,3.86554622,-36.93877551,-43.81818182,-31.33333333,-80.74766355,Health Technology
NXGL,"NexGel, Inc",-2.70935961,5.61497326,8.51648352,10.33519553,10.95505618,-6.83962264,-15.2360515,30.79470199,28.92486455,-55.11363636,Process Industries
RGLS,Regulus Therapeutics Inc.,2.96296296,3.73134328,14.87603306,10.31746032,10.31746032,1.45985401,-6.7114094,11.2,-14.72392638,-92.83505155,Health Technology
VINO,"Gaucho Group Holdings, Inc.",2.3255814,2.3255814,8.96130346,10.30927835,18.88888889,-46.5,-79.49798812,-88.36956522,-96.17134813,-99.85144831,Finance
SEEL,"Seelos Therapeutics, Inc.",0.25265285,0.25265285,10.22222222,10.22222222,8.29694323,7.82608696,-86.59459459,-74.72611465,-78.1978022,-97.89995976,Health Technology
TNGX,"Tango Therapeutics, Inc.",-0.06954103,-0.06954103,11.91588785,10.1993865,-6.56697009,-36.19005329,109.47521866,97.39010989,34.5505618,-27.27732794,Health Technology
BFLY,"Butterfly Network, Inc.",-0.17742293,-0.17742293,11.13580247,10.19708655,-4.23404255,-23.71186441,-64.41897233,-63.84738956,-79.06511628,-91.13976378,Health Technology
DRIO,DarioHealth Corp.,1.03448276,1.03448276,2.09059233,10.15037594,11.40684411,-10.67073171,-28.36185819,-17.69662921,-38.31578947,-84.57894737,Health Technology
MIRA,"MIRA Pharmaceuticals, Inc.",3.77668309,10.10452962,0.31746032,10.10452962,10.10452962,-32.04301075,-54.85714286,-54.85714286,-54.85714286,-54.85714286,Health Technology
SCWO,374Water Inc.,-1.04529617,-1.04529617,9.23076923,10.07751938,10.07751938,14.51612903,-21.97802198,-62.43386243,-58.72093023,1190.90909091,Industrial Services
JGGC,Jaguar Global Growth Corporation I,3.30255126,10,1.02728077,10,12.71347249,3.30434783,-43.8563327,-43.04889741,-40.54054054,-39.69543147,Finance
OLB,"The OLB Group, Inc.",1.46737434,6.94307338,0.07698229,9.98307953,5.67387417,-10.83676269,-37.5,-30.85106383,-38.67924528,-92.52873563,Technology Services
ACON,"Aclarion, Inc.",-3.68965517,-3.68965517,11.72,9.96062992,4.50869128,71.61290323,-11.47385103,-22.62075443,-40.57446809,-80.73793103,Technology Services
RRGB,"Red Robin Gourmet Burgers, Inc.",-0.97680098,-0.97680098,10.49046322,9.89159892,15.03546099,0.87064677,-46.29139073,-41.31693198,5.05181347,-78.93506494,Consumer Services
NVFY,"Nova Lifestyle, Inc",-4.34171482,-4.34171482,-4.34171482,9.86547085,-3.54330709,1.23966942,-16.94915254,-14.03508772,-26.86567164,-93.37837838,Consumer Durables
HCWB,HCW Biologics Inc.,0.495,9.23369565,-0.99014778,9.83060109,10.43406593,5.78421053,-6.51627907,36.55139615,-9.46396396,-73.20133333,Health Technology
RKDA,"Arcadia Biosciences, Inc.",0.87536232,9.78548896,7.74613003,9.78548896,10.8343949,3.88656716,-22.66222222,-49.63531114,-79.28452381,-98.31711799,Process Industries
KA,"Kineta, Inc.",6.18052587,6.18052587,12.5694051,9.77071823,9.77071823,16.87352941,54.61867704,-0.90523691,-66.40997464,-98.41432562,Health Technology
IMUX,"Immunic, Inc.",0.74626866,0.74626866,9.75609756,9.75609756,11.57024793,-8.16326531,-48.66920152,-17.17791411,-85.75949367,-89.38679245,Health Technology
NEXI,"NexImmune, Inc.",2.27272727,7.50119446,5.14018692,9.75609756,18.23436679,7.19390186,-22.44053775,-40.78947368,-66.91176471,-99.02216428,Health Technology
FFIE,Faraday Future Intelligent Electric Inc.,0.42372881,0.42372881,6.75675676,9.72222222,12.85714286,-10.90225564,-95.42682927,-93.46891534,-97.1661565,-99.851875,Consumer Durables
TKNO,"Alpha Teknova, Inc.",-1.98681358,-1.98681358,7.52427184,9.65346535,11.86868687,-20.609319,-42.46753247,9.11330049,-32.4695122,-89.30984556,Health Technology
XAIR,"Beyond Air, Inc.",-0.56300377,-0.56300377,9.11111111,9.59821429,9.59821429,6.27705628,-37.21227621,-58.38983051,-58.46023689,-50.70281124,Health Technology
PRLD,Prelude Therapeutics Incorporated,-2.72232305,9.3877551,6.77290837,9.3877551,10.74380165,-13.26860841,-42.3655914,-59.08396947,-59.63855422,-89.37772493,Health Technology
BDTX,"Black Diamond Therapeutics, Inc.",-0.42462845,-0.42462845,12.5,9.34579439,2.18340611,-18.46689895,-51.95071869,50,87.2,-92.90909091,Health Technology
CVRX,"CVRx, Inc.",1.81132075,9.14239482,9.31928687,9.31928687,15.59554413,-11.07448912,-19.51073986,44.43254818,48.40484048,-48.60952381,Health Technology
PBPB,Potbelly Corporation,-0.49140049,-0.49140049,1.25,9.31174089,10.20408163,3.84615385,-10.09988901,-20.19704433,59.76331361,-39.82169391,Consumer Services
WULF,TeraWulf Inc.,-1.2,-1.2,10.26785714,9.2920354,21.07843137,-1.98412698,-64.20289855,-14.23611111,11.26126126,-87.95121951,Technology Services
SXTP,"60 Degrees Pharmaceuticals, Inc.",1.09972507,7.86666667,1.86351045,9.17678812,7.86666667,9.32432432,-74.79750779,-78.42666667,-78.42666667,-78.42666667,Health Technology
VIEW,"View, Inc.",6.39324487,6.77966102,4.50236967,9.15841584,12.5,-41.27829561,-55.36542509,-77.55347541,-92.56090418,-99.24075208,Process Industries
MRDB,MariaDB plc,0.07052186,0.07052186,9.15384615,9.15384615,-0.07042254,47.87411421,-22.88043478,-45.42307692,-92.84056509,-92.68556701,Technology Services
SGMA,"SigmaTron International, Inc.",2.56410256,9.48905109,8.69565217,9.09090909,5.07880911,-4.15335463,-17.80821918,16.27906977,-37.23849372,-39.1122567,Electronic Technology
PLBY,"PLBY Group, Inc.",0.18310907,0.18310907,7.54098361,9.0788161,9.33333333,-18.10237203,-60.71856287,-60.24242424,-81.77777778,-93.54330709,Consumer Services
OLMA,"Olema Pharmaceuticals, Inc.",0.15424837,0.15424837,8.42169811,9.03889943,-9.00475059,-6.9417004,30.00791855,192.4351145,297.67128028,-74.46066667,Health Technology
HLGN,"Heliogen, Inc.",-2.45614035,9.4488189,13.00813008,9.01960784,8.17120623,-26.45502646,-73.49730683,-72.59287294,-96.19578567,-99.17265266,Industrial Services
BW,"Babcock & Wilcox Enterprises, Inc.",-0.20056936,-0.20056936,10.17857143,9.01060071,13.003663,-26.72209026,-45.49469965,-49.75570033,-52.82874618,-72.20720721,Electronic Technology
SKLZ,Skillz Inc.,-0.7797271,-0.7797271,11.86813187,8.99357602,21.19047619,-0.19607843,-59.01771337,-63.64805028,-72.21615721,-97.44221106,Technology Services
SXT,Sensient Technologies Corporation,-0.10298661,-0.10298661,6.78899083,8.98876404,9.52201731,-0.47879617,-15.39467946,-22.0466113,-17.12943187,-22.99550146,Consumer Non-Durables
BETR,Better Home & Finance Holding Company,-0.15,-0.15,5.10526316,8.88767721,0.40221217,-16.61795407,-96.14478764,-96.05725568,-95.96972755,-95.90778689,Finance
DBGI,"Digital Brands Group, Inc.",0.43120805,8.83090909,8.83090909,8.83090909,-0.23833333,-28.99525504,-58.06865149,-79.88,-97.30373874,-99.94216715,Consumer Non-Durables
UBX,"Unity Biotechnology, Inc.",0,0,4.76190476,8.79120879,13.14285714,-17.5,-35.50488599,-15.74468085,-52.85714286,-98.40963855,Health Technology
SNBR,Sleep Number Corporation,-0.11825922,-0.11825922,9.63136033,8.78413189,16.52869757,-14.13176088,-41.95986806,-14.61787303,-38.42228055,-36.05390672,Consumer Durables
CYN,Cyngn Inc.,-2.05102551,8.77777778,0.10224949,8.74757012,3.87267905,-18.41666667,-59.40286129,-67.90163934,-54.98850575,-95.11111111,Technology Services
HALL,"Hallmark Financial Services, Inc.",0,8.71794872,10.88446048,8.71794872,3.41463415,10.41666667,-59.23155324,-66.00875435,-77.91666667,-98.1088314,Finance
REAL,"The RealReal, Inc.",-0.81967213,-0.81967213,10.67073171,8.68263473,14.1509434,-13.98104265,-31.76691729,57.82608696,38.54961832,-93.84119444,Retail Trade
SLDB,Solid Biosciences Inc.,0.44444444,0.44444444,8.13397129,8.65384615,4.62962963,-10.31746032,-52.11864407,-53.49794239,-67.24637681,-99.57725402,Health Technology
WH,"Wyndham Hotels & Resorts, Inc.",-0.06069431,-0.06069431,-2.49636364,8.65094067,11.20989483,7.96347426,-0.49330683,9.47477399,10.55485201,46.17951713,Consumer Services
BOXL,Boxlight Corporation,0,0,7.30337079,8.52272727,8.52272727,0,-22.04081633,-36.80518793,-52.25,-88.94675926,Electronic Technology
CCLD,"CareCloud, Inc.",0,0,5.50458716,8.49056604,4.54545455,0,-61.27946128,-67.14285714,-71.95121951,-77.45098039,Technology Services
PMVP,"PMV Pharmaceuticals, Inc.",-0.51546392,-0.51546392,7.22222222,8.42696629,-3.5,-68.56677524,-69.84375,-57.86026201,-83.91666667,-94.48571429,Commercial Services
TTOO,"T2 Biosystems, Inc.",-1.14451012,-1.14451012,11.33144476,8.4137931,-4.14634146,-64.41828882,-10.78320091,-79.04,-96.53744493,-99.96994264,Health Technology
LNZA,"LanzaTech Global, Inc.",0,0,8.62831858,8.38852097,14.9882904,5.1391863,-20.55016181,44.83775811,-49.84678243,-48.90738814,Industrial Services
AMC,"AMC Entertainment Holdings, Inc.",-0.77957781,-0.77957781,10.25081788,8.36012862,6.42105263,26.53316646,-73.65977011,-77.084,-81.45954692,-90.39072017,Consumer Services
INOD,Innodata Inc.,-0.74283603,-0.74283603,9.71830986,8.3449235,13.88888889,-8.67526377,-40.30651341,-4.53431373,133.93393393,444.75524476,Technology Services
RENT,"Rent the Runway, Inc.",0,0,8.40625,8.32162373,16.56586022,1.93946518,-61.66850829,-77.10231023,-62.08743169,-96.98347826,Retail Trade
CSLR,"Complete Solaria, Inc.",-0.68965517,7.46268657,8.27067669,8.27067669,5.10948905,-30.09708738,-72.30769231,-86.05326877,-85.49848943,-85.38071066,Industrial Services
PRAX,"Praxis Precision Medicines, Inc.",0,0,9.05511811,8.203125,1.83823529,-19.00584795,31.9047619,28.24074074,-18.04733728,-94.66075559,Health Technology
CGTX,"Cognition Therapeutics, Inc.",1.14942529,1.14942529,-0.7518797,8.19672131,17.85714286,-8.33333333,-24.35530086,-21.42857143,-26.25698324,-89.13580247,Health Technology
CTKB,"Cytek Biosciences, Inc.",-0.32473734,-0.32473734,6.8647541,8.19502075,3.88446215,-5.52536232,-41.40449438,-45.67708333,-64.6440678,-74.05472637,Health Technology
AGL,"agilon health, inc.",-0.09955202,-0.09955202,8.01937567,8.13577586,10.5785124,13.00675676,14.42417332,-23.42617322,-6.65116279,-28.95575221,Health Services
ADVM,"Adverum Biotechnologies, Inc.",-0.05252101,-0.05252101,9.36781609,8.125,-2.76926221,-36.56666667,-56.94570136,3.42391304,3.41267254,-81.34313725,Health Technology
BLND,"Blend Labs, Inc.",-0.33898305,-0.33898305,8.88888889,8.08823529,22.5,7.29927007,0,82.99514503,-28.29268293,-92.65,Technology Services
AHT,Ashford Hospitality Trust Inc,-0.52378136,-0.52378136,9.53488372,8.02752294,7.04545455,-1.46443515,-39.61538462,-29.70149254,-68.47389558,-99.56468563,Finance
STTK,"Shattuck Labs, Inc.",-4.70588235,8,8,8,12.5,6.57894737,-41.09090909,-44.70989761,-45.63758389,-92.66968326,Health Technology
PALI,"Palisade Bio, Inc.",3.34378448,3.34378448,5.890031,7.98668885,17.42355708,11.51202749,-70.0921659,-64.53551913,-86.40837696,-99.98949804,Health Technology
CPIX,Cumberland Pharmaceuticals Inc.,-0.00909008,8.37438424,3.18949343,7.84313725,7.84313725,16.4021164,44.73684211,17.0212766,-1.57480315,-59.63302752,Health Technology
VXRT,"Vaxart, Inc. - Common Stock",0,0,10.78461538,7.7994012,8.28571429,-4.49602122,-8.84810127,0.15299026,-58.13372093,-80.27123288,Health Technology
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",0.42553191,0.42553191,5.35714286,7.76255708,8.25688073,17.41293532,-14.80144404,-0.84033613,-53.6345776,-83.20284698,Retail Trade
RLAY,"Relay Therapeutics, Inc.",-1.19047619,-1.19047619,7.79220779,7.71449171,-3.48837209,-11.17717004,-39.1198044,-38.34089971,-62.44343891,-78.65714286,Health Technology
WORX,SCWorx Corp.,-0.77958894,-0.77958894,7.20720721,7.69230769,14.42307692,-20.86440015,-39.17777034,-54.64398866,-75.42630965,-96.85497375,Technology Services
MRKR,"Marker Therapeutics, Inc.",0.98870056,5.76923077,9.32721713,7.68072289,8.0060423,-21.25550661,-40.90909091,274.11050649,-8.33333333,-95.42838875,Health Technology
FPAY,"FlexShopper, Inc.",0.9009009,7.67160162,8.73786408,7.67160162,9.80392157,7.17703349,-22.75862069,45.45454545,-31.70731707,40,Finance
AMEH,"Apollo Medical Holdings, Inc.",-0.17756733,-0.17756733,5.67042607,7.6603894,8.80645161,9.33549433,-3.32473488,-15.40005016,4.36262376,86.25069023,Health Services
VOR,Vor Biopharma Inc.,0,0,6.22222222,7.65765766,-0.41666667,12.73584906,-22.90322581,-43.49881797,-42.574305,-94.31223227,Health Technology
SWIM,"Latham Group, Inc.",-0.38240918,-0.38240918,8.09128631,7.6446281,11.80257511,-6.96428571,-36.61800487,9.91561181,-30.53333333,-89.4534413,Producer Manufacturing
JVA,"Coffee Holding Co., Inc.",4.62371563,4.62371563,7.64285714,7.64285714,5.02181276,-13.40075853,-48.21661741,-57.42937853,-70.3334777,-82.63824885,Consumer Non-Durables
FTCI,"FTC Solar, Inc.",0,0,6.81818182,7.63358779,7.63358779,10.15625,-57.27272727,-44.04761905,-44.70588235,-90.72978304,Technology Services
LCUT,"Lifetime Brands, Inc.",0.3649635,0.3649635,7.421875,7.63209393,12.24489796,-2.30905861,-2.13523132,7.21247563,-19.23641703,-43.41563786,Consumer Durables
